version account-id interface-id srcaddr dstaddr srcport dstport protocol packets bytes start end action log-status
2 123456789012 eni-c240636cdec8ffb07 52.94.236.248 10.0.1.80 38466 80 6 1869 1741908 1777443871 1777443964 ACCEPT OK
2 123456789012 eni-34fd0abed59bcfbad 1.1.1.1 10.0.1.69 40730 443 6 4020 2170800 1777467195 1777467267 ACCEPT OK
2 123456789012 eni-c240636cdec8ffb07 10.0.3.126 10.0.3.215 53697 3306 6 1951 1313023 1777452174 1777452205 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 151.101.1.140 10.0.1.231 51362 80 6 543 431142 1777486995 1777487067 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 140.82.121.4 10.0.1.213 35424 443 6 2207 2224656 1777454593 1777454652 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 1.1.1.1 10.0.3.188 19372 8443 6 1 78 1777503144 1777503146 REJECT OK
2 123456789012 eni-044f15224b680339b 10.0.2.95 10.0.3.153 46767 80 6 875 620375 1777438184 1777438210 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 10.0.3.171 52.94.236.248 56350 53 17 4598 1140304 1777473178 1777473205 ACCEPT OK
2 123456789012 eni-c240636cdec8ffb07 10.0.1.236 8.8.4.4 46163 80 6 4634 2622844 1777467049 1777467169 ACCEPT OK
2 123456789012 eni-044f15224b680339b 10.0.2.245 172.16.10.192 48742 123 17 2978 681962 1777467441 1777467503 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 10.0.2.247 10.0.1.200 53567 443 6 797 653540 1777486567 1777486576 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 10.0.1.157 104.18.32.115 35693 5432 6 1045 732545 1777464510 1777464619 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 10.0.1.101 140.82.121.4 51516 80 6 2207 2646193 1777499272 1777499312 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 10.0.3.229 172.16.10.238 44285 443 6 638 637362 1777478823 1777478863 ACCEPT OK
2 123456789012 eni-09599e93d26cfd9ea 10.0.3.35 151.101.65.140 43655 5432 6 977 420110 1777503043 1777503084 ACCEPT OK
2 123456789012 eni-09599e93d26cfd9ea 172.16.10.154 10.0.1.41 44957 22 6 3224 1589432 1777448560 1777448617 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 151.101.1.140 10.0.1.12 36562 443 6 4707 5158872 1777486327 1777486421 ACCEPT OK
2 123456789012 eni-34fd0abed59bcfbad 8.8.4.4 10.0.1.101 57921 80 6 886 812462 1777443597 1777443625 ACCEPT OK
2 123456789012 eni-34fd0abed59bcfbad 194.165.16.78 10.0.1.243 50299 639 6 1 44 1777489048 1777489049 REJECT OK
2 123456789012 eni-e6206e4e04d4f9880 140.82.121.4 10.0.1.61 40773 443 6 2460 1906500 1777456930 1777456940 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 13.32.27.10 10.0.1.40 34129 80 6 4974 4849650 1777510314 1777510355 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 1.1.1.1 10.0.3.85 8516 27017 6 1 63 1777442477 1777442480 REJECT OK
2 123456789012 eni-e6206e4e04d4f9880 10.0.3.171 172.16.10.203 35597 443 6 705 707115 1777515199 1777515240 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 104.18.32.115 10.0.2.235 32807 8443 6 1 63 1777503123 1777503124 REJECT OK
2 123456789012 eni-09599e93d26cfd9ea 172.16.10.187 10.0.3.205 34754 80 6 1570 932580 1777503166 1777503198 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 8.8.8.8 10.0.1.231 60077 443 6 4900 5262600 1777500406 1777500484 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 8.8.4.4 10.0.1.94 55990 80 6 4378 3983980 1777470762 1777470804 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 172.16.10.205 151.101.65.140 49474 3389 6 4525 4787450 1777455777 1777455804 ACCEPT OK
2 123456789012 eni-09599e93d26cfd9ea 10.0.1.90 10.0.3.216 47271 3306 6 1955 1331355 1777435128 1777435232 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 10.0.1.41 172.16.10.209 0 0 1 1 216 1777453486 1777453487 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 10.0.2.229 10.0.1.105 0 0 1 4 72 1777498485 1777498486 ACCEPT OK
2 123456789012 eni-4b50c4525e7ff86c7 172.16.10.45 10.0.2.241 44704 53 17 4603 1031072 1777488233 1777488267 ACCEPT OK
2 123456789012 eni-09599e93d26cfd9ea 151.101.1.140 10.0.1.96 49166 443 6 2600 2145000 1777500879 1777500964 ACCEPT OK
2 123456789012 eni-34fd0abed59bcfbad 151.101.65.140 10.0.3.243 4324 9000 6 1 80 1777455525 1777455526 REJECT OK
2 123456789012 eni-e6206e4e04d4f9880 10.0.3.150 8.8.4.4 38252 443 6 1992 814728 1777465609 1777465711 ACCEPT OK
2 123456789012 eni-34fd0abed59bcfbad 10.0.3.158 10.0.2.72 59204 22 6 2906 3202412 1777503570 1777503651 ACCEPT OK
2 123456789012 eni-044f15224b680339b 10.0.1.246 151.101.1.140 50157 123 17 3447 689400 1777443638 1777443648 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 1.1.1.1 10.0.1.189 59440 80 6 3511 2180331 1777482152 1777482249 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 10.0.3.250 10.0.1.96 60062 53 17 793 182390 1777509514 1777509533 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 151.101.65.140 10.0.2.239 12835 8080 6 1 74 1777472908 1777472912 REJECT OK
2 123456789012 eni-09599e93d26cfd9ea 10.0.1.168 10.0.1.24 42597 3389 6 3090 2981850 1777464368 1777464417 ACCEPT OK
2 123456789012 eni-09599e93d26cfd9ea 10.0.2.229 10.0.2.72 0 0 1 1 185 1777507974 1777507975 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 10.0.3.8 52.94.236.248 35329 53 17 4976 1293760 1777492908 1777492953 ACCEPT OK
2 123456789012 eni-044f15224b680339b 10.0.2.126 104.18.32.115 41273 53 17 3478 455618 1777440784 1777440885 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 10.0.1.187 140.82.121.4 59215 3306 6 3101 1488480 1777447204 1777447220 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 10.0.1.247 104.18.32.115 35588 123 17 3215 620495 1777460867 1777460944 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 10.0.3.108 151.101.1.140 41241 3306 6 4234 1985746 1777453920 1777453960 ACCEPT OK
2 123456789012 eni-4b50c4525e7ff86c7 10.0.2.140 10.0.2.177 47673 123 17 4117 572263 1777478072 1777478097 ACCEPT OK
2 123456789012 eni-09599e93d26cfd9ea 172.16.10.100 10.0.3.165 51034 123 17 344 37496 1777469140 1777469166 ACCEPT OK
2 123456789012 eni-044f15224b680339b 10.0.3.223 172.16.10.49 56629 22 6 4584 4111848 1777475786 1777475796 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 10.0.1.133 10.0.1.91 0 0 1 3 189 1777476323 1777476324 ACCEPT OK
2 123456789012 eni-044f15224b680339b 13.32.27.10 10.0.1.165 38740 80 6 1665 1428570 1777505311 1777505384 ACCEPT OK
2 123456789012 eni-044f15224b680339b 10.0.1.122 172.16.10.165 52465 123 17 2530 660330 1777510244 1777510351 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 - - - - - - - 1777440840 1777441440 - SKIPDATA
2 123456789012 eni-304496ab3037c7613 - - - - - - - 1777492925 1777493525 - NODATA
2 123456789012 eni-c240636cdec8ffb07 1.1.1.1 10.0.1.191 32849 80 6 521 597066 1777473642 1777473686 ACCEPT OK
2 123456789012 eni-044f15224b680339b 10.0.3.188 52.94.236.248 47468 5432 6 2361 1338687 1777463785 1777463874 ACCEPT OK
2 123456789012 eni-c240636cdec8ffb07 8.8.4.4 172.16.10.253 24649 27017 6 1 45 1777451022 1777451027 REJECT OK
2 123456789012 eni-e6206e4e04d4f9880 13.32.27.10 10.0.1.4 53168 443 6 4085 3905260 1777457373 1777457437 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 10.0.2.243 151.101.1.140 55497 443 6 4162 3870660 1777432968 1777432990 ACCEPT OK
2 123456789012 eni-c240636cdec8ffb07 10.0.1.248 151.101.65.140 41043 80 6 27 12636 1777445309 1777445360 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 10.0.2.42 10.0.2.163 46119 3389 6 3668 4115496 1777435767 1777435879 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 10.0.1.9 151.101.1.140 43714 5432 6 2611 2336845 1777492570 1777492666 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 172.16.10.33 13.32.27.10 37648 3306 6 4077 1875420 1777478086 1777478192 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 10.0.1.108 10.0.3.240 53063 443 6 2574 1657656 1777483309 1777483336 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 140.82.121.4 10.0.1.94 34274 443 6 1230 717090 1777467291 1777467409 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 13.32.27.10 10.0.1.18 42681 80 6 3870 2720610 1777450341 1777450417 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 10.0.2.65 172.16.10.208 51525 123 17 3789 644130 1777465255 1777465270 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 104.18.32.115 10.0.1.70 46709 80 6 727 440562 1777516544 1777516637 ACCEPT OK
2 123456789012 eni-4b50c4525e7ff86c7 172.16.10.155 10.0.1.149 0 0 1 1 210 1777506658 1777506659 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 10.0.2.185 172.16.10.48 38314 5432 6 482 451152 1777446430 1777446513 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 - - - - - - - 1777472115 1777472715 - NODATA
2 123456789012 eni-044f15224b680339b 10.0.3.54 10.0.3.154 42053 53 17 3853 782159 1777504889 1777504997 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 151.101.1.140 10.0.1.177 45992 443 6 2305 2046840 1777475572 1777475636 ACCEPT OK
2 123456789012 eni-4b50c4525e7ff86c7 140.82.121.4 10.0.1.129 53796 443 6 2707 1984231 1777431777 1777431862 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 10.0.2.205 10.0.2.142 52563 80 6 4803 2497560 1777487007 1777487046 ACCEPT OK
2 123456789012 eni-4b50c4525e7ff86c7 10.0.2.190 10.0.2.94 60292 443 6 810 596970 1777513184 1777513236 ACCEPT OK
2 123456789012 eni-09599e93d26cfd9ea 8.8.8.8 10.0.1.196 36352 443 6 365 189070 1777455307 1777455420 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 - - - - - - - 1777506485 1777507085 - SKIPDATA
2 123456789012 eni-4b50c4525e7ff86c7 10.0.3.38 8.8.8.8 37598 123 17 2531 577068 1777438992 1777439033 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 52.94.236.248 10.0.1.180 51786 80 6 1797 875139 1777436716 1777436755 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 151.101.65.140 10.0.1.227 35239 443 6 277 223539 1777451136 1777451226 ACCEPT OK
2 123456789012 eni-c240636cdec8ffb07 13.32.27.10 10.0.3.209 42212 8080 6 1 73 1777507428 1777507432 REJECT OK
2 123456789012 eni-044f15224b680339b 8.8.4.4 10.0.1.141 48836 80 6 1765 1768530 1777489909 1777489928 ACCEPT OK
2 123456789012 eni-c240636cdec8ffb07 10.0.3.46 104.18.32.115 39071 443 6 3315 2824380 1777457687 1777457728 ACCEPT OK
2 123456789012 eni-044f15224b680339b 10.0.1.210 10.0.3.178 40645 3306 6 1094 631238 1777447161 1777447223 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 13.32.27.10 10.0.3.35 36159 6379 6 1 58 1777455659 1777455663 REJECT OK
2 123456789012 eni-044f15224b680339b 13.32.27.10 10.0.1.36 55718 443 6 2657 3036951 1777494603 1777494633 ACCEPT OK
2 123456789012 eni-c240636cdec8ffb07 - - - - - - - 1777435545 1777436145 - NODATA
2 123456789012 eni-044f15224b680339b 10.0.1.70 10.0.1.178 0 0 1 3 78 1777467377 1777467378 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 13.32.27.10 10.0.1.65 60997 80 6 4553 3387432 1777447881 1777447995 ACCEPT OK
2 123456789012 eni-4b50c4525e7ff86c7 10.0.3.217 172.16.10.211 35996 3306 6 2988 1222092 1777448822 1777448865 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 13.32.27.10 10.0.2.147 37748 8443 6 1 63 1777470031 1777470034 REJECT OK
2 123456789012 eni-304496ab3037c7613 10.0.2.161 52.94.236.248 53187 3389 6 4735 2305945 1777477986 1777478052 ACCEPT OK
2 123456789012 eni-34fd0abed59bcfbad 140.82.121.4 10.0.2.236 16361 9000 6 1 73 1777443847 1777443851 REJECT OK
2 123456789012 eni-4b50c4525e7ff86c7 13.32.27.10 172.16.10.208 48403 27017 6 1 75 1777483917 1777483918 REJECT OK
2 123456789012 eni-c240636cdec8ffb07 10.0.3.57 52.94.236.248 35780 53 17 2956 517300 1777473988 1777474031 ACCEPT OK
2 123456789012 eni-34fd0abed59bcfbad 140.82.121.4 10.0.1.205 48601 80 6 3506 3151894 1777511493 1777511549 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 10.0.3.228 10.0.1.222 39279 3306 6 1934 2026832 1777488943 1777488958 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 172.16.10.75 10.0.2.156 33359 53 17 1603 428001 1777478248 1777478295 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 13.32.27.10 10.0.1.212 51184 80 6 1855 2049775 1777477731 1777477839 ACCEPT OK
2 123456789012 eni-09599e93d26cfd9ea 8.8.8.8 10.0.1.226 43507 80 6 1739 1966809 1777499711 1777499750 ACCEPT OK
2 123456789012 eni-c240636cdec8ffb07 10.0.1.38 172.16.10.13 35813 123 17 1244 160476 1777434482 1777434502 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 10.0.3.145 10.0.1.206 49394 443 6 4703 2755958 1777479563 1777479600 ACCEPT OK
2 123456789012 eni-34fd0abed59bcfbad 172.16.10.242 151.101.65.140 54358 3306 6 4327 2375523 1777498549 1777498585 ACCEPT OK
2 123456789012 eni-c240636cdec8ffb07 172.16.10.166 10.0.2.186 0 0 1 2 99 1777493804 1777493805 ACCEPT OK
2 123456789012 eni-044f15224b680339b 194.165.16.78 10.0.1.243 55972 910 6 1 44 1777489048 1777489049 REJECT OK
2 123456789012 eni-34fd0abed59bcfbad 10.0.2.80 172.16.10.105 0 0 1 1 184 1777449442 1777449443 ACCEPT OK
2 123456789012 eni-09599e93d26cfd9ea 172.16.10.136 10.0.3.235 44451 3306 6 2700 2943000 1777448026 1777448077 ACCEPT OK
2 123456789012 eni-34fd0abed59bcfbad 172.16.10.80 10.0.3.30 48296 80 6 1921 1150679 1777461506 1777461508 ACCEPT OK
2 123456789012 eni-34fd0abed59bcfbad 10.0.1.86 172.16.10.6 44091 3389 6 987 663264 1777443196 1777443241 ACCEPT OK
2 123456789012 eni-34fd0abed59bcfbad 10.0.3.150 104.18.32.115 38445 443 6 1584 1067616 1777461121 1777461176 ACCEPT OK
2 123456789012 eni-34fd0abed59bcfbad 10.0.3.44 10.0.2.142 33049 80 6 2659 2768019 1777434935 1777435021 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 151.101.65.140 10.0.1.4 58159 80 6 1503 963423 1777451938 1777451992 ACCEPT OK
2 123456789012 eni-4b50c4525e7ff86c7 10.0.2.210 140.82.121.4 39832 3306 6 4486 3395902 1777517215 1777517231 ACCEPT OK
2 123456789012 eni-09599e93d26cfd9ea 8.8.8.8 10.0.1.114 39795 443 6 3197 1508984 1777466510 1777466620 ACCEPT OK
2 123456789012 eni-4b50c4525e7ff86c7 10.0.2.184 8.8.4.4 37264 3306 6 2262 1569828 1777466490 1777466535 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 172.16.10.201 140.82.121.4 53960 22 6 2995 1808980 1777431769 1777431801 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 104.18.32.115 10.0.2.22 62232 27017 6 1 53 1777479939 1777479944 REJECT OK
2 123456789012 eni-e6206e4e04d4f9880 52.94.236.248 10.0.2.43 27749 8080 6 1 51 1777479176 1777479180 REJECT OK
2 123456789012 eni-99bd7a6155c10668e 13.32.27.10 10.0.2.31 11771 8443 6 1 63 1777447178 1777447179 REJECT OK
2 123456789012 eni-34fd0abed59bcfbad 10.0.3.141 151.101.1.140 46657 3389 6 3174 2266236 1777446757 1777446804 ACCEPT OK
2 123456789012 eni-4b50c4525e7ff86c7 52.94.236.248 10.0.1.175 35778 443 6 3194 2513678 1777498449 1777498553 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 151.101.1.140 10.0.1.207 51064 80 6 1581 665601 1777459985 1777460079 ACCEPT OK
2 123456789012 eni-c240636cdec8ffb07 13.32.27.10 10.0.1.6 55632 443 6 3702 1554840 1777456685 1777456741 ACCEPT OK
2 123456789012 eni-c240636cdec8ffb07 104.18.32.115 10.0.1.163 43510 443 6 424 434600 1777440349 1777440399 ACCEPT OK
2 123456789012 eni-c240636cdec8ffb07 10.0.2.178 52.94.236.248 48673 80 6 1124 1054312 1777510894 1777510896 ACCEPT OK
2 123456789012 eni-044f15224b680339b 140.82.121.4 10.0.1.69 43228 27017 6 1 42 1777460922 1777460923 REJECT OK
2 123456789012 eni-34fd0abed59bcfbad 13.32.27.10 10.0.1.158 36869 80 6 4118 4348608 1777447564 1777447576 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 10.0.3.228 8.8.4.4 40244 80 6 2018 1523590 1777502355 1777502475 ACCEPT OK
2 123456789012 eni-34fd0abed59bcfbad 8.8.4.4 10.0.1.31 36122 443 6 4705 3481700 1777472395 1777472430 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 10.0.1.239 10.0.2.119 46526 443 6 306 222768 1777453807 1777453892 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e - - - - - - - 1777505517 1777506117 - NODATA
2 123456789012 eni-09599e93d26cfd9ea 10.0.1.60 10.0.1.94 0 0 1 1 194 1777484973 1777484974 ACCEPT OK
2 123456789012 eni-34fd0abed59bcfbad 140.82.121.4 10.0.1.236 40011 443 6 4920 2519040 1777502819 1777502908 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 1.1.1.1 10.0.1.177 41438 443 6 2160 924480 1777481922 1777481955 ACCEPT OK
2 123456789012 eni-c240636cdec8ffb07 10.0.3.238 10.0.2.26 58519 80 6 2952 1295928 1777501945 1777501955 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 151.101.65.140 10.0.1.109 52659 80 6 2240 2685760 1777446859 1777446924 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 10.0.1.218 172.16.10.224 58724 443 6 388 446976 1777432432 1777432454 ACCEPT OK
2 123456789012 eni-c240636cdec8ffb07 10.0.1.201 10.0.2.158 39149 3306 6 296 227328 1777495274 1777495361 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 172.16.10.239 151.101.1.140 57404 123 17 3548 702504 1777455382 1777455475 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 140.82.121.4 10.0.1.66 54535 80 6 1679 1198806 1777489564 1777489657 ACCEPT OK
2 123456789012 eni-34fd0abed59bcfbad 10.0.2.154 172.16.10.184 43197 123 17 2451 666672 1777442706 1777442797 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 172.16.10.6 104.18.32.115 42877 3306 6 4581 3591504 1777488515 1777488553 ACCEPT OK
2 123456789012 eni-4b50c4525e7ff86c7 140.82.121.4 10.0.1.129 51910 443 6 466 428720 1777447873 1777447894 ACCEPT OK
2 123456789012 eni-4b50c4525e7ff86c7 140.82.121.4 10.0.1.43 58506 80 6 3829 1642641 1777435933 1777435989 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 10.0.3.154 104.18.32.115 50486 3306 6 360 286560 1777434630 1777434730 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 10.0.1.237 172.16.10.35 55657 123 17 4455 565785 1777455373 1777455397 ACCEPT OK
2 123456789012 eni-09599e93d26cfd9ea - - - - - - - 1777446242 1777446842 - NODATA
2 123456789012 eni-044f15224b680339b 10.0.1.28 52.94.236.248 52141 22 6 4164 4143180 1777476449 1777476515 ACCEPT OK
2 123456789012 eni-09599e93d26cfd9ea 172.16.10.216 13.32.27.10 44768 5432 6 4763 2757777 1777476631 1777476650 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 10.0.2.191 140.82.121.4 42593 53 17 3146 449878 1777447355 1777447437 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 172.16.10.196 104.18.32.115 55239 53 17 4809 504945 1777478214 1777478256 ACCEPT OK
2 123456789012 eni-c240636cdec8ffb07 10.0.3.101 10.0.1.134 56367 53 17 3743 411730 1777503160 1777503218 ACCEPT OK
2 123456789012 eni-044f15224b680339b 10.0.2.123 172.16.10.41 0 0 1 2 182 1777482099 1777482100 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 10.0.1.201 10.0.3.117 34079 123 17 2547 308187 1777454520 1777454560 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 10.0.2.229 104.18.32.115 43253 80 6 345 247365 1777450143 1777450147 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 10.0.2.65 10.0.3.154 48286 53 17 3287 578512 1777473202 1777473264 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 10.0.3.149 10.0.3.44 34987 53 17 2639 762671 1777449486 1777449577 ACCEPT OK
2 123456789012 eni-09599e93d26cfd9ea 172.16.10.189 10.0.2.222 36356 3306 6 235 109040 1777492097 1777492106 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 10.0.2.148 10.0.2.232 49886 443 6 284 194824 1777433063 1777433108 ACCEPT OK
2 123456789012 eni-09599e93d26cfd9ea 10.0.1.217 172.16.10.241 0 0 1 3 216 1777460797 1777460798 ACCEPT OK
2 123456789012 eni-4b50c4525e7ff86c7 1.1.1.1 10.0.1.213 56356 80 6 4370 2888570 1777505917 1777505944 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 172.16.10.221 172.16.10.113 0 0 1 1 113 1777450478 1777450479 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 10.0.1.208 10.0.3.120 46596 123 17 245 28175 1777480959 1777481030 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 10.0.2.210 10.0.3.11 59559 443 6 3350 3728550 1777441480 1777441588 ACCEPT OK
2 123456789012 eni-c240636cdec8ffb07 10.0.1.119 52.94.236.248 56944 80 6 516 373584 1777450248 1777450296 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 13.32.27.10 10.0.1.128 48500 80 6 684 309852 1777446923 1777446973 ACCEPT OK
2 123456789012 eni-304496ab3037c7613 52.94.236.248 172.16.10.69 62717 6379 6 1 67 1777458344 1777458346 REJECT OK
2 123456789012 eni-4b50c4525e7ff86c7 172.16.10.190 13.32.27.10 52415 22 6 708 761100 1777469108 1777469141 ACCEPT OK
2 123456789012 eni-34fd0abed59bcfbad 8.8.8.8 10.0.2.112 6437 27017 6 1 69 1777463481 1777463482 REJECT OK
2 123456789012 eni-4b50c4525e7ff86c7 10.0.1.59 10.0.3.106 51080 22 6 4992 5516160 1777448912 1777448989 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 8.8.8.8 10.0.1.74 37221 80 6 4014 4387302 1777457094 1777457162 ACCEPT OK
2 123456789012 eni-4b50c4525e7ff86c7 10.0.3.168 10.0.2.30 35707 5432 6 747 351090 1777466796 1777466834 ACCEPT OK
2 123456789012 eni-34fd0abed59bcfbad 172.16.10.148 151.101.1.140 34229 53 17 2958 834156 1777514961 1777515027 ACCEPT OK
2 123456789012 eni-044f15224b680339b 10.0.1.83 104.18.32.115 33564 3306 6 698 517218 1777451994 1777452056 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 104.18.32.115 10.0.1.124 51088 80 6 4733 3559216 1777484225 1777484265 ACCEPT OK
2 123456789012 eni-09599e93d26cfd9ea - - - - - - - 1777501408 1777502008 - SKIPDATA
2 123456789012 eni-09599e93d26cfd9ea 172.16.10.195 10.0.3.28 52227 22 6 2261 1361122 1777481633 1777481692 ACCEPT OK
2 123456789012 eni-4b50c4525e7ff86c7 10.0.1.214 10.0.2.201 49037 443 6 3725 2760225 1777451063 1777451100 ACCEPT OK
2 123456789012 eni-044f15224b680339b 10.0.2.84 172.16.10.174 34780 443 6 1657 1811101 1777450543 1777450645 ACCEPT OK
2 123456789012 eni-044f15224b680339b - - - - - - - 1777489053 1777489653 - NODATA
2 123456789012 eni-4b50c4525e7ff86c7 140.82.121.4 10.0.1.229 53838 80 6 2792 1792464 1777490083 1777490095 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 10.0.2.169 172.16.10.101 57091 443 6 3376 1421296 1777454127 1777454155 ACCEPT OK
2 123456789012 eni-e6206e4e04d4f9880 10.0.1.224 10.0.1.20 49391 53 17 1824 284544 1777476973 1777477074 ACCEPT OK
2 123456789012 eni-044f15224b680339b 172.16.10.34 8.8.8.8 53594 22 6 4425 3739125 1777439968 1777440047 ACCEPT OK
2 123456789012 eni-34fd0abed59bcfbad 10.0.2.210 104.18.32.115 37272 22 6 2460 1416960 1777477618 1777477682 ACCEPT OK
2 123456789012 eni-09599e93d26cfd9ea 172.16.10.33 10.0.3.132 0 0 1 2 80 1777475437 1777475438 ACCEPT OK
2 123456789012 eni-34fd0abed59bcfbad 10.0.2.8 172.16.10.157 50090 5432 6 2137 2273768 1777515482 1777515565 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 13.32.27.10 10.0.1.63 58268 443 6 3568 2811584 1777445888 1777446006 ACCEPT OK
2 123456789012 eni-4b50c4525e7ff86c7 172.16.10.82 151.101.1.140 49561 443 6 4293 3533139 1777501744 1777501746 ACCEPT OK
2 123456789012 eni-34fd0abed59bcfbad 8.8.4.4 10.0.3.158 35339 8443 6 1 65 1777510876 1777510881 REJECT OK
2 123456789012 eni-4b50c4525e7ff86c7 172.16.10.217 10.0.1.63 35655 5432 6 3281 3071016 1777460384 1777460460 ACCEPT OK
2 123456789012 eni-99bd7a6155c10668e 10.0.1.210 10.0.2.191 60078 80 6 2314 2202928 1777454170 1777454238 ACCEPT OK
2 123456789012 eni-34fd0abed59bcfbad 8.8.4.4 10.0.1.100 34768 443 6 3075 2586075 1777463480 1777463511 ACCEPT OK
